date,store,department,date,weekly_sales,temperature_c,fuel_price_usd_per_l,unemployment,type_A,type_B,is_holiday_False,is_holiday_True,year,month,week,max,min,mean,median,std
2010-09-03,4,7,2010-09-03,37396.86,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,90879.23,27176.08,43075.24333333333,37318.055,17227.61019924614
2010-09-03,10,56,2010-09-03,204.46,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,3001.53,102.0,992.3100000000001,387.395,1030.6580370017805
2010-09-03,1,74,2010-09-03,11691.33,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,14864.7,9942.74,12259.524166666668,12028.635,1734.4123998920331
2010-09-03,10,80,2010-09-03,159.62,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,159.62,59.76,116.67999999999999,120.47999999999999,32.96052073728095
2010-09-03,27,9,2010-09-03,34486.57,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,50371.8,12055.47,28978.251666666667,30107.21,13080.303572485573
2010-09-03,1,5,2010-09-03,15390.52,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,36472.02,15390.52,23761.12,23007.199999999997,6288.746971009552
2010-09-03,31,9,2010-09-03,10933.48,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,17815.94,6156.76,10674.398333333333,10602.23,2994.908614847518
2010-09-03,6,54,2010-09-03,185.0,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,471.94,-8.0,194.96166666666667,190.34,128.26164833391675
2010-09-03,39,4,2010-09-03,43265.46,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,47435.29,36039.46,41670.0775,41945.255000000005,3392.58085431652
2010-09-03,27,5,2010-09-03,24492.36,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,56231.04,24230.65,32019.301666666666,28980.53,10510.291659126595
2010-09-03,27,21,2010-09-03,7941.97,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,9995.46,4948.27,7276.286666666667,7307.38,1449.6781102170316
2010-09-03,4,21,2010-09-03,8655.42,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,11921.61,7823.23,9904.121666666668,9893.56,1181.896673832002
2010-09-03,27,22,2010-09-03,19558.14,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,20663.79,11760.93,17869.7775,18701.59,2614.6509544387995
2010-09-03,10,19,2010-09-03,3241.6,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,4398.64,2393.45,3365.895,3257.77,549.1670627165539
2010-09-03,31,5,2010-09-03,11665.55,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,24902.71,11665.55,17588.995833333334,16455.550000000003,3634.7713968743074
2010-09-03,39,67,2010-09-03,7794.08,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,21340.71,7062.2,10527.078333333333,8840.615,3978.062170428834
2010-09-03,4,9,2010-09-03,50838.74,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,50838.74,20225.33,28856.843333333334,27619.385000000002,8222.067191248565
2010-09-03,10,71,2010-09-03,13554.8,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,26617.72,11209.76,15945.855000000001,15185.825,3977.287720928101
2010-09-03,4,82,2010-09-03,22588.98,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,30911.78,19400.53,22762.8075,22005.72,2967.0175386592123
2010-09-03,27,23,2010-09-03,35299.26,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,49636.77,20883.62,36309.056666666664,37935.07000000001,8867.25679242083
2010-09-03,10,60,2010-09-03,506.8,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,880.0,14.0,577.85,589.6,239.06592662428346
2010-09-03,1,79,2010-09-03,39538.08,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,46729.77,31074.81,40113.605,40447.770000000004,4520.934091875459
2010-09-03,27,19,2010-09-03,226.0,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,492.0,34.25,189.9375,184.235,111.58713001099593
2010-09-03,39,2,2010-09-03,63810.25,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,68800.9,52359.34,60768.638333333336,59630.785,4739.344156524062
2010-09-03,10,58,2010-09-03,6235.0,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,9560.0,2356.0,5156.833333333333,4970.5,2017.6124428881208
2010-09-03,10,67,2010-09-03,10192.18,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,29012.95,8071.89,13327.714166666667,11358.945,5495.744338187269
2010-09-03,27,20,2010-09-03,11550.67,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,14682.38,7700.88,11305.521666666667,11281.68,2076.001161156766
2010-09-03,31,7,2010-09-03,15746.4,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,34740.23,11756.24,17737.924166666668,15515.09,6601.91975681242
2010-09-03,27,11,2010-09-03,18613.17,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,37747.95,12702.61,22356.091666666664,19712.995,7994.552551920285
2010-09-03,10,82,2010-09-03,19992.16,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,29131.29,19551.84,21943.495833333334,21345.405,2551.141673726984
2010-09-03,1,83,2010-09-03,5320.7,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,8840.0,4037.17,5884.585,5770.415,1370.5037517211758
2010-09-03,27,26,2010-09-03,11985.6,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,16756.86,6481.21,12250.803333333335,12368.935000000001,2791.385954322311
2010-09-03,10,16,2010-09-03,25383.49,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,54891.31,4502.43,29558.1825,27457.665,17404.639448417784
2010-09-03,1,41,2010-09-03,3767.0,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,3767.0,556.0,1374.1708333333333,1141.0,886.2972501414711
2010-09-03,6,55,2010-09-03,13402.4,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,28998.03,13402.4,18813.93,17637.72,5024.764285896223
2010-09-03,13,50,2010-09-03,2512.0,18.72777777777777,0.7576458032287124,7.951,1,0,1,0,2010,9,35,2945.0,1461.0,2049.4166666666665,2005.0,497.87009228098725
2010-09-03,39,21,2010-09-03,7683.8,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,8881.59,5990.86,7315.670833333334,7375.365,997.0084629937004
2010-09-03,13,52,2010-09-03,4273.29,18.72777777777777,0.7576458032287124,7.951,1,0,1,0,2010,9,35,6169.63,3158.42,4605.8425,4739.985,966.8561538129181
2010-09-03,27,93,2010-09-03,59462.1,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,69618.86,37969.49,56580.09583333333,60444.895000000004,9610.906937054246
2010-09-03,31,35,2010-09-03,1686.5,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,3083.0,1406.0,2043.0208333333333,2037.0,543.2076705921517
2010-09-03,27,81,2010-09-03,35271.57,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,35697.17,22969.57,30771.6825,30647.410000000003,3695.5302379130308
2010-09-03,19,72,2010-09-03,93966.69,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,147449.06,50577.41,75880.27416666667,61984.994999999995,29439.92327760613
2010-09-03,2,18,2010-09-03,251.0,27.68333333333333,0.6807716997630375,8.099,1,0,1,0,2010,9,35,71185.71,3.0,11228.950833333334,3804.875,20367.600389391373
2010-09-03,19,71,2010-09-03,8669.42,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,9935.22,4712.52,6429.519166666666,5978.375,1807.9076731678642
2010-09-03,19,74,2010-09-03,28888.12,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,28888.12,15760.81,19410.231666666667,17935.705,3583.7162291190853
2010-09-03,1,34,2010-09-03,8629.5,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,16317.32,8186.25,11622.523333333333,11625.9,2669.630133289947
2010-09-03,6,38,2010-09-03,73858.57,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,119812.38,73858.57,91973.98166666667,94169.29000000001,12852.7452361515
2010-09-03,4,37,2010-09-03,4064.3,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,5141.83,3014.81,3900.4541666666664,3787.99,669.850854396414
2010-09-03,6,12,2010-09-03,6201.74,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,9575.68,5458.89,7407.766666666666,7383.0599999999995,1193.8139119898906
2010-09-03,31,33,2010-09-03,4160.79,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,7432.63,2967.69,5076.64,4786.845,1425.2728903744587
2010-09-03,39,20,2010-09-03,7042.64,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,9893.96,5562.02,7297.921666666666,7307.469999999999,1294.0360471221481
2010-09-03,19,85,2010-09-03,6288.64,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,6288.64,4267.2,5258.765,5432.905,628.9154209864356
2010-09-03,13,48,2010-09-03,1072.0,18.72777777777777,0.7576458032287124,7.951,1,0,1,0,2010,9,35,2089.0,520.0,1076.8325,915.0,530.4028849010567
2010-09-03,19,83,2010-09-03,3834.75,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,5978.52,3834.75,4607.695000000001,4365.23,640.170531818742
2010-09-03,2,16,2010-09-03,23042.29,27.68333333333333,0.6807716997630375,8.099,1,0,1,0,2010,9,35,69765.65,4512.83,27930.430833333332,22499.815000000002,21815.685847185297
2010-09-03,19,80,2010-09-03,22280.64,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,24152.09,20736.02,22081.519166666665,22074.8,1221.0899845887195
2010-09-03,19,82,2010-09-03,20201.15,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,30158.14,15944.3,19486.1025,18900.625,3953.13013691251
2010-09-03,10,30,2010-09-03,12139.58,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,14934.47,9539.3,12442.08,12463.915,1836.4975193211467
2010-09-03,6,13,2010-09-03,44955.15,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,46073.32,36748.8,41050.51833333333,40984.61,3040.845159098891
2010-09-03,2,17,2010-09-03,14536.02,27.68333333333333,0.6807716997630375,8.099,1,0,1,0,2010,9,35,18810.11,11669.55,13767.845000000001,13614.695,2142.026230730232
2010-09-03,13,51,2010-09-03,6.48,18.72777777777777,0.7576458032287124,7.951,1,0,1,0,2010,9,35,40.92,-21.84,11.488333333333335,9.86,17.073442339883698
2010-09-03,2,12,2010-09-03,7936.47,27.68333333333333,0.6807716997630375,8.099,1,0,1,0,2010,9,35,9352.51,5186.85,8101.848333333332,8726.744999999999,1325.8739175340042
2010-09-03,19,96,2010-09-03,24161.87,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,24161.87,8071.9,17181.115,16297.105,5388.6601191854725
2010-09-03,2,90,2010-09-03,97853.43,27.68333333333333,0.6807716997630375,8.099,1,0,1,0,2010,9,35,106222.74,86420.68,96287.28583333333,97586.445,5287.269357652586
2010-09-03,6,11,2010-09-03,17495.8,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,31792.36,17293.09,23577.185,23649.715,5201.864141526574
2010-09-03,4,59,2010-09-03,612.68,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,4872.84,612.68,1406.3858333333335,1077.635,1144.4480982350349
2010-09-03,6,58,2010-09-03,1945.0,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,5152.0,860.0,2716.9166666666665,2597.0,1352.970298560866
2010-09-03,19,87,2010-09-03,20052.23,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,20052.23,13063.48,17094.314166666667,17162.980000000003,2082.883848611902
2010-09-03,10,33,2010-09-03,9555.57,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,24923.21,8663.69,14912.160000000002,13059.0,5325.729877740191
2010-09-03,27,72,2010-09-03,68514.86,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,111009.89,53211.8,73629.765,68724.66500000001,16634.577668780774
2010-09-03,6,72,2010-09-03,70435.72,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,112279.42,62123.71,78061.125,73183.13,16131.52060776186
2010-09-03,19,94,2010-09-03,35930.05,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,48037.49,29332.5,38963.38333333333,39890.695,6713.9145441623805
2010-09-03,39,94,2010-09-03,59822.54,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,66386.51,45083.74,55567.47166666667,54412.835,5970.197251166272
2010-09-03,39,51,2010-09-03,43.42,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,43.42,1.96,19.1525,16.28,11.994282823685019
2010-09-03,27,94,2010-09-03,74789.25,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,86099.4,48137.39,68467.76,74692.735,13686.036130270617
2010-09-03,27,74,2010-09-03,32759.12,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,35412.31,19217.32,28203.923333333336,28424.809999999998,5001.729827664776
2010-09-03,13,42,2010-09-03,8894.06,18.72777777777777,0.7576458032287124,7.951,1,0,1,0,2010,9,35,9099.04,6396.21,7988.115000000001,8210.395,948.6249441116911
2010-09-03,27,79,2010-09-03,40453.65,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,43174.98,31129.4,38272.6475,39933.93,4117.761684894364
2010-09-03,10,31,2010-09-03,6517.52,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,10495.22,4431.34,6151.995,5624.96,1619.9934249277342
2010-09-03,4,26,2010-09-03,17619.17,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,24479.83,11334.47,18031.3175,18454.37,3778.759457265705
2010-09-03,39,91,2010-09-03,62954.4,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,62954.4,52004.3,58475.3375,59101.8,2920.0156324180707
2010-09-03,19,79,2010-09-03,22391.58,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,25751.62,19869.18,23182.9475,23347.684999999998,1945.4115864638327
2010-09-03,39,74,2010-09-03,23302.09,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,30911.24,16738.02,21225.353333333333,20508.46,3739.4610901264505
2010-09-03,20,82,2010-09-03,27561.35,24.166666666666668,0.71722746016944,7.527,1,0,1,0,2010,9,35,42290.06,22808.96,27717.395833333332,26051.125,5365.3382259368545
2010-09-03,39,49,2010-09-03,7002.19,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,8789.26,4113.3,6151.395,6234.195,1452.5757283935943
2010-09-03,19,81,2010-09-03,23484.55,23.716666666666665,0.7555324258138484,8.099,1,0,1,0,2010,9,35,24002.04,20667.24,22160.536666666667,22097.19,1192.124600628744
2010-09-03,27,80,2010-09-03,28249.24,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,30834.41,20128.88,27165.191666666666,27277.255,3123.131982734445
2010-09-03,27,1,2010-09-03,21419.0,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,93213.63,17654.48,32201.24166666667,24599.195,21388.023048235045
2010-09-03,39,59,2010-09-03,720.23,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,2074.35,531.5,855.2824999999999,758.63,405.5469389742248
2010-09-03,6,49,2010-09-03,12496.44,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,18913.33,11051.9,13446.285833333333,12887.295,2065.6100572578302
2010-09-03,1,3,2010-09-03,19081.8,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,26719.02,7857.88,12872.589999999998,11006.965,5452.400240637979
2010-09-03,1,21,2010-09-03,8664.27,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,8907.63,7573.36,8270.653333333334,8341.515,473.39273525042427
2010-09-03,27,28,2010-09-03,687.23,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,1738.45,587.71,1011.1066666666667,923.475,352.2355434889695
2010-09-03,10,87,2010-09-03,21388.52,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,26394.89,19530.92,21829.1325,21620.2,1876.0260507986027
2010-09-03,10,20,2010-09-03,14505.83,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,20011.35,12334.08,16191.81,16721.52,2282.2018974267316
2010-09-03,31,3,2010-09-03,15012.67,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,18958.22,6150.2,9612.9225,8059.709999999999,3790.32983656406
2010-09-03,39,5,2010-09-03,17629.13,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,36375.47,17527.91,23466.439166666667,22438.715,5385.4631103360225
2010-09-03,4,22,2010-09-03,14319.45,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,21373.2,11144.06,15315.794166666667,14983.23,2817.381856419371
2010-09-03,31,10,2010-09-03,23261.49,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,24281.68,15922.59,19810.954166666666,19413.055,2775.7051219905725
2010-09-03,20,98,2010-09-03,18161.91,24.166666666666668,0.71722746016944,7.527,1,0,1,0,2010,9,35,24015.4,13797.42,18527.971666666668,18666.335,2757.751324001736
2010-09-03,4,94,2010-09-03,61102.02,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,74276.36,47999.05,61960.7875,61401.24,7389.170417466763
2010-09-03,4,52,2010-09-03,3758.41,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,5081.73,2674.25,3809.661666666667,3779.92,555.0256232223278
2010-09-03,1,87,2010-09-03,48940.83,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,53902.35,30800.98,43402.35333333333,44866.600000000006,7678.290299201121
2010-09-03,1,72,2010-09-03,43630.1,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,98499.12,36242.12,48801.49916666667,40842.625,17809.129493124106
2010-09-03,4,81,2010-09-03,29458.07,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,31472.63,25693.53,29551.661666666667,29660.59,1712.7094032334387
2010-09-03,1,90,2010-09-03,79049.67,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,79049.67,73277.05,77036.66833333333,77591.9,1968.580136281125
2010-09-03,4,3,2010-09-03,20452.49,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,44683.74,9791.98,16431.04333333333,13840.369999999999,9455.607812054595
2010-09-03,27,33,2010-09-03,15216.96,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,15216.96,5095.37,10480.988333333333,10916.310000000001,2914.5934168619733
2010-09-03,10,97,2010-09-03,5949.54,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,6720.96,5064.61,5828.873333333333,5856.705,440.81539973374817
2010-09-03,31,34,2010-09-03,13804.63,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,20574.82,11160.81,15504.896666666667,14447.619999999999,3406.9421739931768
2010-09-03,27,29,2010-09-03,8109.26,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,9514.1,3999.82,7405.365833333333,7601.38,1835.6613439276189
2010-09-03,20,97,2010-09-03,29440.87,24.166666666666668,0.71722746016944,7.527,1,0,1,0,2010,9,35,29796.5,20357.51,25470.122499999998,24714.190000000002,2961.387220363042
2010-09-03,10,91,2010-09-03,13695.59,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,16363.1,11695.07,13199.6025,12950.435000000001,1227.6541264995465
2010-09-03,1,17,2010-09-03,10118.25,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,13223.76,8582.2,10114.545833333334,9712.0,1483.3889415454203
2010-09-03,2,85,2010-09-03,4064.98,27.68333333333333,0.6807716997630375,8.099,1,0,1,0,2010,9,35,5498.49,3704.85,4258.985833333333,4251.0,517.8841400871316
2010-09-03,4,87,2010-09-03,14727.7,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,18721.9,9214.33,13632.1825,14311.904999999999,2545.2900082527667
2010-09-03,13,49,2010-09-03,7780.31,18.72777777777777,0.7576458032287124,7.951,1,0,1,0,2010,9,35,13805.75,5893.1,8798.1675,8339.35,1916.642250941261
2010-09-03,1,37,2010-09-03,3198.28,27.338888888888885,0.6807716997630375,7.787000000000001,1,0,1,0,2010,9,35,3647.82,2279.17,3031.275,3001.9049999999997,402.41276189549905
2010-09-03,20,25,2010-09-03,18089.93,24.166666666666668,0.71722746016944,7.527,1,0,1,0,2010,9,35,28397.5,12398.16,18971.8325,17956.735,4264.0550170404385
2010-09-03,10,90,2010-09-03,13951.9,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,16873.5,13073.77,14780.21,14738.244999999999,1201.2623479944298
2010-09-03,6,67,2010-09-03,8404.26,27.861111111111114,0.6807716997630375,6.973,1,0,1,0,2010,9,35,21880.83,6953.59,11718.448333333334,11284.085,4056.713981622057
2010-09-03,20,93,2010-09-03,53502.62,24.166666666666668,0.71722746016944,7.527,1,0,1,0,2010,9,35,60518.43,42180.99,50728.5225,51840.509999999995,6284.4471160160365
2010-09-03,4,5,2010-09-03,31085.72,24.88888888888889,0.6826209050010433,7.372000000000001,1,0,1,0,2010,9,35,72434.86,31085.72,44187.74,41090.255000000005,11231.819483690884
2010-09-03,39,96,2010-09-03,26501.74,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,32629.87,17294.65,24947.875833333335,25899.65,4536.946268749215
2010-09-03,39,1,2010-09-03,15019.76,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,58728.61,11141.04,21423.068333333333,15611.134999999998,13009.30597055454
2010-09-03,39,6,2010-09-03,3103.01,27.85,0.6807716997630375,8.36,1,0,1,0,2010,9,35,11582.85,3103.01,5107.948333333334,4285.41,2354.8005279924105
2010-09-03,10,54,2010-09-03,665.0,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,1039.0,83.68,551.0166666666667,592.5,341.36041564554165
2010-09-03,10,14,2010-09-03,32691.0,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,55033.94,31714.51,40400.02,38339.215,6563.121902479033
2010-09-03,10,52,2010-09-03,4860.05,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,7043.26,3687.94,5360.840833333334,5277.675,980.0604514236337
2010-09-03,10,92,2010-09-03,48775.25,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,57181.98,44545.5,50859.27833333333,50694.95,3664.3345177307906
2010-09-03,31,11,2010-09-03,9686.36,28.09444444444444,0.6807716997630375,8.099,1,0,1,0,2010,9,35,15252.75,8783.93,12038.126666666665,12088.045,1987.604051864425
2010-09-03,20,94,2010-09-03,59595.53,24.166666666666668,0.71722746016944,7.527,1,0,1,0,2010,9,35,81879.09,43024.38,61847.91583333333,58634.32,11563.14294363421
2010-09-03,27,31,2010-09-03,11055.48,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,11055.48,1760.64,3728.1183333333333,3134.88,2462.0209086064137
2010-09-03,10,93,2010-09-03,1319.09,28.77777777777778,0.8154995099606118,9.199,0,1,1,0,2010,9,35,1730.84,1184.44,1466.2741666666668,1492.685,170.54354413080833
2010-09-03,27,30,2010-09-03,6046.12,25.84444444444444,0.7555324258138484,7.982,1,0,1,0,2010,9,35,6796.88,3254.5,5092.0408333333335,5803.73,1429.3509079582452
2010-09-10,19,51,2010-09-10,19.92,17.422222222222224,0.7494564657461146,8.099,1,0,0,1,2010,9,36,65.24,5.52,26.59454545454545,23.64,18.934928763339123
2010-09-10,10,45,2010-09-10,31.41,28.911111111111115,0.7822138156765054,9.199,0,1,0,1,2010,9,36,155.96,5.47,41.751666666666665,29.145,41.875670270528936
2010-09-10,31,45,2010-09-10,14.47,26.27777777777778,0.6776016336407417,8.099,1,0,0,1,2010,9,36,19.94,-4.72,7.502000000000001,7.985,7.030716416790919
2010-09-10,19,18,2010-09-10,188.0,17.422222222222224,0.7494564657461146,8.099,1,0,0,1,2010,9,36,59850.4,-3.0,10436.280833333332,2379.605,17378.092267328193
2010-09-10,1,45,2010-09-10,11.47,25.938888888888886,0.6776016336407417,7.787000000000001,1,0,0,1,2010,9,36,74.35,2.5,22.03833333333333,18.22,20.111867068218626
2010-09-10,2,60,2010-09-10,8.8,26.16111111111111,0.6776016336407417,8.099,1,0,0,1,2010,9,36,237.6,0.0,51.06666666666666,11.4,75.20543178319615
2010-09-10,4,47,2010-09-10,898.0,23.077777777777783,0.6799791832324635,7.372000000000001,1,0,0,1,2010,9,36,898.0,-88.0,164.2188888888889,34.0,321.0346962730214
2010-09-10,14,18,2010-09-10,1.94,21.59444444444445,0.7130007053397122,8.743,1,0,0,1,2010,9,36,104761.28,-1.4,15650.578333333333,1694.7649999999999,30502.46277286351
2010-09-10,4,45,2010-09-10,1.0,23.077777777777783,0.6799791832324635,7.372000000000001,1,0,0,1,2010,9,36,31.41,1.0,9.720833333333333,8.985,8.767985627822219
2010-09-24,27,78,2010-09-24,5.0,19.488888888888887,0.7494564657461146,7.982,1,0,1,0,2010,9,38,30.0,-10.0,8.697142857142858,5.0,13.03285810849602
2010-09-24,39,60,2010-09-24,7.0,25.83333333333333,0.693187792075363,8.36,1,0,1,0,2010,9,38,624.8,0.0,240.625,144.55,268.7048334139153
2010-09-24,39,99,2010-09-24,167.0,25.83333333333333,0.693187792075363,8.36,1,0,1,0,2010,9,38,915.0,0.01,317.1890909090909,167.0,357.1309130404297
2010-10-01,13,81,2010-10-01,29479.25,20.41111111111111,0.7536832205758426,7.795,1,0,1,0,2010,10,39,34431.48,27195.59,31671.060833333333,32539.135000000002,2479.3951935885825
2010-10-01,13,85,2010-10-01,5616.24,20.41111111111111,0.7536832205758426,7.795,1,0,1,0,2010,10,39,5973.28,3669.18,4958.774166666667,5014.24,672.6753149174142
2010-10-01,39,92,2010-10-01,95209.15,22.633333333333333,0.6876401763613453,8.476,1,0,1,0,2010,10,39,103866.03,95209.15,100524.03499999999,101262.82999999999,2848.2293650697193
2010-10-01,2,28,2010-10-01,1001.1,20.688888888888886,0.6876401763613453,8.163,1,0,1,0,2010,10,39,1763.78,593.64,1066.0233333333333,1024.76,398.3166161447068
2010-10-01,4,87,2010-10-01,11940.87,17.755555555555556,0.691866931191073,7.127000000000001,1,0,1,0,2010,10,39,18721.9,9214.33,13632.1825,14311.904999999999,2545.2900082527667
2010-10-01,13,44,2010-10-01,10823.38,20.41111111111111,0.7536832205758426,7.795,1,0,1,0,2010,10,39,14341.15,8560.71,10418.480833333333,10093.400000000001,1673.0340331997722
2010-10-01,2,13,2010-10-01,51662.65,20.688888888888886,0.6876401763613453,8.163,1,0,1,0,2010,10,39,53319.96,44822.6,50615.932499999995,51574.240000000005,2560.7414905883134
